0	0	
0.101393	-3.21024e-05	
0.202787	-0.00037123	
0.30418	0.00983801	
0.405573	0.000336095	
0.506966	-0.0101512	
0.60836	-0.00531037	
0.709753	0.00479598	
0.811146	0.000600787	
0.91254	0.00228224	
1.01393	-0.00318723	
1.11533	-0.0172889	
1.21672	0.0042587	
1.31811	0.000421509	
1.41951	0.0214877	
1.5209	0.0558547	
1.62229	-0.0954073	
1.72369	-0.115325	
1.82508	0.111619	
1.92647	0.181029	
2.02787	-0.0493623	
2.12926	-0.109927	
2.23065	-0.190247	
2.33205	-0.221493	
2.43344	0.160514	
2.53483	0.0918593	
2.63623	0.056994	
2.73762	0.256711	
2.83901	0.0622432	
2.94041	-0.108602	
3.0418	-0.0920409	
3.14319	0.112918	
3.24459	-0.092028	
3.34598	-0.0790896	
3.44737	0.0224021	
3.54877	0.0153662	
3.65016	0.108377	
3.75155	0.139788	
3.85295	-0.0486652	
3.95434	-0.0717783	
4.05573	-0.0209737	
4.15713	-0.0766583	
4.25852	-0.0707331	
4.35991	0.0252802	
4.4613	-0.0206287	
4.5627	-0.03289	
4.66409	0.130979	
4.76548	0.164909	
4.86688	-0.0758798	
4.96827	-0.0167927	
5.06966	-0.0965846	
5.17106	0.0838746	
5.27245	0.0423126	
5.37384	-0.0516413	
5.47524	-0.00531509	
5.57663	0.062091	
5.67802	-0.0916567	
5.77942	-0.0034709	
5.88081	-0.0566901	
5.9822	0.0753829	
6.0836	0.0345508	
6.18499	-0.029409	
6.28638	-0.00542744	
6.38778	0.0324093	
6.48917	-0.037183	
6.59056	0.00973348	
6.69196	0.0404748	
6.79335	0.00686826	
6.89474	-0.0492665	
6.99614	0.0208217	
7.09753	-0.0282154	
7.19892	0.0380938	
7.30032	0.0458917	
7.40171	-0.0404812	
7.5031	0.0215004	
7.6045	-0.0256262	
7.70589	-0.036688	
7.80728	0.0347001	
7.90868	-0.0139261	
8.01007	-0.0168841	
8.11146	0.0573924	
8.21286	0.0312456	
8.31425	0.0175496	
8.41564	-0.0154948	
8.51704	-0.0317215	
8.61843	-0.0681963	
8.71982	0.00596593	
8.82122	0.0800683	
8.92261	-0.0444823	
9.024	-0.037058	
9.1254	0.0441149	
9.22679	-0.0283947	
9.32818	-0.0493389	
9.42958	-0.00108567	
9.53097	0.0022719	
9.63236	0.0606473	
9.73376	-0.0789785	
9.83515	0.0704445	
9.93654	0.00318118	
