0	0	
0.101393	2.68274e-05	
0.202787	0.000939538	
0.30418	0.00216762	
0.405573	-0.00170863	
0.506966	-0.00316932	
0.60836	0.000748323	
0.709753	0.00219885	
0.811146	-0.00181791	
0.91254	-0.000882754	
1.01393	3.48136e-05	
1.11533	-0.00146695	
1.21672	0.00154521	
1.31811	0.000392446	
1.41951	0.010786	
1.5209	0.000419872	
1.62229	-0.0291468	
1.72369	-0.00639698	
1.82508	0.0586475	
1.92647	0.0430556	
2.02787	-0.0810044	
2.12926	-0.0772051	
2.23065	-0.000454331	
2.33205	0.0399275	
2.43344	0.0902322	
2.53483	-0.0169903	
2.63623	-0.0874162	
2.73762	0.113175	
2.83901	0.130616	
2.94041	-0.17776	
3.0418	-0.0875723	
3.14319	0.0762513	
3.24459	0.0628471	
3.34598	-0.123258	
3.44737	0.0995188	
3.54877	0.0557686	
3.65016	0.0499486	
3.75155	-0.00912679	
3.85295	0.0307348	
3.95434	-0.113775	
4.05573	-0.0575584	
4.15713	-0.0131052	
4.25852	0.0399827	
4.35991	-0.0141332	
4.4613	0.0592391	
4.5627	0.0427963	
4.66409	0.122896	
4.76548	-0.00797077	
4.86688	-0.1414	
4.96827	-0.0620983	
5.06966	0.0753723	
5.17106	0.019287	
5.27245	-0.11341	
5.37384	0.0166337	
5.47524	0.114205	
5.57663	0.0307585	
5.67802	-0.105812	
5.77942	0.0256326	
5.88081	0.0474526	
5.9822	0.050915	
6.0836	-0.00362647	
6.18499	-0.0449822	
6.28638	-0.105789	
6.38778	0.0560344	
6.48917	0.082938	
6.59056	0.0223914	
6.69196	-0.0480125	
6.79335	0.0093865	
6.89474	-0.0580314	
6.99614	0.0145569	
7.09753	0.0332009	
7.19892	0.016187	
7.30032	-0.0337766	
7.40171	-0.00241116	
7.5031	-0.000222436	
7.6045	0.0124156	
7.70589	0.00335797	
7.80728	0.0153861	
7.90868	-0.069469	
8.01007	0.0374186	
8.11146	0.0624613	
8.21286	0.0318986	
8.31425	-0.0668141	
8.41564	0.00356761	
8.51704	-0.018304	
8.61843	-0.0494902	
8.71982	0.0282075	
8.82122	0.0950515	
8.92261	-0.0641829	
9.024	-0.0346717	
9.1254	0.0869781	
9.22679	0.0112292	
9.32818	-0.144817	
9.42958	-0.0186987	
9.53097	0.0836277	
9.63236	0.0593982	
9.73376	-0.0552122	
9.83515	0.0425043	
9.93654	0.083583	
