0	0	
0.101393	1.43898e-07	
0.202787	1.57902e-06	
0.30418	-5.21392e-05	
0.405573	-4.88829e-06	
0.506966	5.93149e-05	
0.60836	3.41441e-05	
0.709753	-2.72568e-05	
0.811146	-3.7724e-06	
0.91254	-1.49897e-05	
1.01393	1.68025e-05	
1.11533	0.00010674	
1.21672	-1.05264e-05	
1.31811	-1.49307e-05	
1.41951	-0.000112979	
1.5209	-0.000387949	
1.62229	0.000555984	
1.72369	0.000786056	
1.82508	-0.000665549	
1.92647	-0.00187537	
2.02787	-0.00137638	
2.12926	-0.000584413	
2.23065	0.00042824	
2.33205	0.000878624	
2.43344	-0.00146043	
2.53483	-0.00768538	
2.63623	-0.00713362	
2.73762	-0.0106772	
2.83901	-0.010814	
2.94041	-0.0110767	
3.0418	-0.00904982	
3.14319	-0.0104175	
3.24459	-0.00773956	
3.34598	-0.0067871	
3.44737	-0.00627691	
3.54877	-0.00729365	
3.65016	-0.00849259	
3.75155	-0.0089169	
3.85295	-0.00931019	
3.95434	-0.00916364	
4.05573	-0.00803574	
4.15713	-0.00736549	
4.25852	-0.00592696	
4.35991	-0.00675894	
4.4613	-0.00641422	
4.5627	-0.0057684	
4.66409	-0.00907165	
4.76548	-0.0111279	
4.86688	-0.00862593	
4.96827	-0.00750846	
5.06966	-0.00693366	
5.17106	-0.00805082	
5.27245	-0.00663143	
5.37384	-0.0052588	
5.47524	-0.00614268	
5.57663	-0.00578932	
5.67802	-0.00403967	
5.77942	-0.00422461	
5.88081	-0.00358599	
5.9822	-0.00419387	
6.0836	-0.00473519	
6.18499	-0.00516227	
6.28638	-0.00490393	
6.38778	-0.00568102	
6.48917	-0.005643	
6.59056	-0.00548406	
6.69196	-0.00484798	
6.79335	-0.00482361	
6.89474	-0.00388621	
6.99614	-0.00422495	
7.09753	-0.00397301	
7.19892	-0.00436314	
7.30032	-0.00433176	
7.40171	-0.00378399	
7.5031	-0.00428513	
7.6045	-0.00403161	
7.70589	-0.003574	
7.80728	-0.00376632	
7.90868	-0.0036729	
8.01007	-0.00354472	
8.11146	-0.0045672	
8.21286	-0.00513397	
8.31425	-0.00483558	
8.41564	-0.00474861	
8.51704	-0.00454102	
8.61843	-0.00354453	
8.71982	-0.00373812	
8.82122	-0.00545629	
8.92261	-0.00515635	
9.024	-0.00475033	
9.1254	-0.00578717	
9.22679	-0.00506231	
9.32818	-0.00583302	
9.42958	-0.00554978	
9.53097	-0.00375006	
9.63236	-0.00497868	
9.73376	-0.00475903	
9.83515	-0.00446459	
9.93654	-0.00476778	
