0	0	0	0	
0.101393	-3.86058e-07	9.56712e-09	1.78557e-08	
0.202787	0.000115106	2.02917e-05	2.90536e-05	
0.30418	0.000356964	0.000115077	4.16237e-05	
0.405573	0.000306046	0.000365343	8.44084e-05	
0.506966	-0.000630123	0.000315186	0.000356272	
0.60836	-0.000113138	-0.000335947	0.000603004	
0.709753	0.000867206	-0.000179066	-1.78144e-05	
0.811146	-0.00108796	0.000519452	-0.000631953	
0.91254	-0.000664888	-0.000599167	-0.000352438	
1.01393	0.000452076	-0.00134371	-0.000334767	
1.11533	-0.00123076	-0.000289375	-0.00108377	
1.21672	-0.00111051	-0.000357964	-0.00103863	
1.31811	0.00166463	-0.00108855	-0.000588968	
1.41951	0.00164038	0.000387354	-0.000297158	
1.5209	0.00312652	0.00210584	0.000727592	
1.62229	-0.00601188	0.00170786	0.00201313	
1.72369	-0.0106721	-0.00343718	0.00291799	
1.82508	0.0166998	-0.00427095	-0.000538015	
1.92647	0.0143316	0.0103864	-0.00626889	
2.02787	-0.00566276	0.0141247	0.00170627	
2.12926	-0.0130273	-0.00447986	0.0175981	
2.23065	-0.011431	-0.0137556	0.0142041	
2.33205	-0.0064773	-0.00259608	-0.0119781	
2.43344	-0.0005734	-4.17725e-05	-0.0267791	
2.53483	0.040538	-0.00964417	-0.0191967	
2.63623	-0.0309173	-0.00230853	-0.00373809	
2.73762	-0.0393331	-0.0137186	0.0115679	
2.83901	0.116619	0.00471856	0.00503896	
2.94041	-0.0322455	0.0762312	0.000842582	
3.0418	-0.104109	0.00848183	0.0589932	
3.14319	0.0431912	-0.0868669	0.0566737	
3.24459	0.0685456	0.0197759	-0.0471034	
3.34598	-0.10018	0.0748573	-0.0868364	
3.44737	0.0303744	-0.0820285	-0.00197781	
3.54877	0.0630782	-0.0869448	0.00560216	
3.65016	-0.0776814	0.0695896	-0.0375451	
3.75155	-0.0359861	0.0316078	-0.00541833	
3.85295	0.135384	-0.0488174	0.0501374	
3.95434	-0.00488335	0.0503261	0.0293276	
4.05573	-0.0913837	0.0768023	0.0335509	
4.15713	0.0230751	-0.0427927	0.0508003	
4.25852	0.0264518	-0.0349114	-0.000761309	
4.35991	-0.0448142	0.0317897	-0.0687355	
4.4613	0.0304054	-0.0190769	-0.052739	
4.5627	0.0274308	-0.0576397	-0.0190568	
4.66409	-0.00923521	0.000784534	-0.00427197	
4.76548	-0.00953529	0.0362729	0.00782878	
4.86688	-0.0274617	0.016209	0.0381091	
4.96827	-0.0204805	-0.0108818	0.0473285	
5.06966	0.0712012	0.0111157	0.0158514	
5.17106	0.00666943	0.0522087	-0.0204535	
5.27245	-0.0894571	-0.0027984	0.00265983	
5.37384	0.0107033	-0.0878557	0.00984641	
5.47524	0.0602689	-0.0206665	-0.0453839	
5.57663	0.0126671	0.0616603	-0.07806	
5.67802	-0.0476884	0.00263635	0.000431627	
5.77942	0.00438571	-0.0736862	0.0675537	
5.88081	-0.0219488	0.0022799	0.0268189	
5.9822	-0.00147705	0.0659083	-0.0316295	
6.0836	0.046666	0.0149215	-0.00895285	
6.18499	0.057297	-0.0193421	0.0253078	
6.28638	-0.0903827	0.020349	0.0304972	
6.38778	0.00195817	0.000149295	0.0207619	
6.48917	0.0675007	-0.00404824	-0.00270323	
6.59056	0.0112395	0.0277992	-0.0242898	
6.69196	-0.0562864	0.00453624	-0.00278282	
6.79335	0.0109908	-0.043863	0.0144285	
6.89474	-0.032139	-0.00795592	-0.00882109	
6.99614	-0.0207114	0.00831447	-0.0283276	
7.09753	0.0277001	-0.0225578	-0.019667	
7.19892	0.0285375	-0.0141703	-0.014997	
7.30032	-0.043827	0.015578	-0.00347993	
7.40171	-0.0156628	-0.00920909	0.0151062	
7.5031	0.00976228	-0.0150458	0.01481	
7.6045	0.0333413	0.0201796	-0.00700441	
7.70589	-0.00369476	0.0333266	-0.00291194	
7.80728	0.0156282	-0.00295426	0.0238676	
7.90868	-0.0256496	-0.00743276	0.0269816	
8.01007	-0.000915463	0.00505823	0.00696132	
8.11146	0.0298047	0.00761031	-0.0152946	
8.21286	0.052771	0.0146644	-0.0174311	
8.31425	-0.0426989	0.014513	0.00749534	
8.41564	-0.0294435	-0.023891	0.0330868	
8.51704	0.00211718	-0.0219499	0.00892857	
8.61843	-0.0108473	0.0149473	-0.0333855	
8.71982	-0.0127936	-0.00604126	-0.0349557	
8.82122	0.0478946	-0.0393824	-0.0149672	
8.92261	-0.0209778	-0.000437353	-0.0143644	
9.024	-0.0512905	0.0139674	0.00113871	
9.1254	0.04083	-0.0174921	0.0213684	
9.22679	0.048586	0.0198117	0.00907501	
9.32818	-0.0721681	0.0517116	0.0110829	
9.42958	-0.0270239	-0.0287273	0.0390786	
9.53097	0.0267708	-0.0512462	0.00534002	
9.63236	0.0358973	0.0313397	-0.0587512	
9.73376	0.00270173	0.0403535	-0.0467682	
9.83515	-0.00881876	-0.0364827	0.0275702	
9.93654	0.0110779	-0.0326823	0.0467113	
