0	0	
0.101393	-5.01829e-05	
0.202787	-0.00144866	
0.30418	0.0190452	
0.405573	-0.00394831	
0.506966	-0.0198043	
0.60836	-0.00804524	
0.709753	0.014234	
0.811146	-0.00151004	
0.91254	0.00341543	
1.01393	-0.00591793	
1.11533	-0.0265811	
1.21672	0.0155988	
1.31811	-0.00308041	
1.41951	0.0250536	
1.5209	0.0961573	
1.62229	-0.171133	
1.72369	-0.173196	
1.82508	0.151482	
1.92647	0.228215	
2.02787	-0.0931379	
2.12926	-0.0862339	
2.23065	-0.161863	
2.33205	-0.208356	
2.43344	0.136558	
2.53483	-0.0616278	
2.63623	0.00909467	
2.73762	0.387054	
2.83901	0.140091	
2.94041	-0.183118	
3.0418	-0.113269	
3.14319	0.184164	
3.24459	-0.120647	
3.34598	0.0577071	
3.44737	0.108681	
3.54877	-0.0452929	
3.65016	0.151735	
3.75155	0.198655	
3.85295	-0.0985241	
3.95434	-0.144773	
4.05573	-0.0589117	
4.15713	-0.0352743	
4.25852	-0.0582637	
4.35991	-7.79964e-05	
4.4613	-0.0478241	
4.5627	-0.0764993	
4.66409	0.152256	
4.76548	0.187471	
4.86688	-0.116919	
4.96827	0.11054	
5.06966	-0.183844	
5.17106	0.131754	
5.27245	0.0252912	
5.37384	-0.0302441	
5.47524	-0.0874942	
5.57663	0.128679	
5.67802	-0.142537	
5.77942	0.0492011	
5.88081	-0.129309	
5.9822	0.143233	
6.0836	-0.0409552	
6.18499	-0.0105322	
6.28638	-0.0487803	
6.38778	0.048608	
6.48917	-0.100289	
6.59056	0.00848797	
6.69196	0.0601113	
6.79335	0.069311	
6.89474	-0.0673553	
6.99614	0.0557605	
7.09753	-0.0610484	
7.19892	0.0587181	
7.30032	0.0453328	
7.40171	-0.0451247	
7.5031	-0.0106961	
7.6045	-0.0364718	
7.70589	-0.0245048	
7.80728	0.0610261	
7.90868	-0.0381689	
8.01007	-0.0226648	
8.11146	0.0766796	
8.21286	0.0108019	
8.31425	0.0384658	
8.41564	-0.0269429	
8.51704	-0.0199648	
8.61843	-0.0847857	
8.71982	0.0296191	
8.82122	0.111201	
8.92261	-0.088634	
9.024	-0.0737258	
9.1254	0.0375894	
9.22679	-0.041699	
9.32818	-0.102302	
9.42958	0.00680534	
9.53097	0.0978539	
9.63236	0.107483	
9.73376	-0.14633	
9.83515	0.131466	
9.93654	-0.0265154	
