0	0	
0.101393	-2.36485e-08	
0.202787	-1.1181e-06	
0.30418	-5.0342e-05	
0.405573	-1.03089e-07	
0.506966	6.78097e-05	
0.60836	3.32715e-05	
0.709753	-3.38947e-05	
0.811146	-1.12973e-06	
0.91254	-1.3523e-05	
1.01393	1.92599e-05	
1.11533	0.00011516	
1.21672	-8.65779e-06	
1.31811	-2.98261e-05	
1.41951	-0.000131678	
1.5209	-0.000413051	
1.62229	0.000659137	
1.72369	0.000841413	
1.82508	-0.000898302	
1.92647	-0.00199839	
2.02787	-0.00155023	
2.12926	-0.000658064	
2.23065	0.000517837	
2.33205	0.000973145	
2.43344	-0.00169695	
2.53483	-0.00858309	
2.63623	-0.00784598	
2.73762	-0.0111192	
2.83901	-0.011759	
2.94041	-0.0117881	
3.0418	-0.00962248	
3.14319	-0.0109131	
3.24459	-0.00819903	
3.34598	-0.00670126	
3.44737	-0.00663332	
3.54877	-0.00788069	
3.65016	-0.00902641	
3.75155	-0.00943415	
3.85295	-0.0105116	
3.95434	-0.0100966	
4.05573	-0.0088776	
4.15713	-0.0079589	
4.25852	-0.00596201	
4.35991	-0.00645737	
4.4613	-0.00619345	
4.5627	-0.00552954	
4.66409	-0.00924511	
4.76548	-0.0113202	
4.86688	-0.00882635	
4.96827	-0.00759314	
5.06966	-0.00762881	
5.17106	-0.00845462	
5.27245	-0.0066918	
5.37384	-0.0056035	
5.47524	-0.0067996	
5.57663	-0.00623212	
5.67802	-0.0045378	
5.77942	-0.00469284	
5.88081	-0.00392126	
5.9822	-0.00440776	
6.0836	-0.00502905	
6.18499	-0.00554872	
6.28638	-0.00515997	
6.38778	-0.00627962	
6.48917	-0.00633189	
6.59056	-0.00605101	
6.69196	-0.00536179	
6.79335	-0.00534998	
6.89474	-0.00435236	
6.99614	-0.0047832	
7.09753	-0.00458852	
7.19892	-0.00483452	
7.30032	-0.00464269	
7.40171	-0.00420033	
7.5031	-0.00468295	
7.6045	-0.00438906	
7.70589	-0.00376998	
7.80728	-0.00399227	
7.90868	-0.00386357	
8.01007	-0.00388589	
8.11146	-0.0049652	
8.21286	-0.00567886	
8.31425	-0.00512548	
8.41564	-0.00527324	
8.51704	-0.00497302	
8.61843	-0.003767	
8.71982	-0.0040456	
8.82122	-0.00591846	
8.92261	-0.00539913	
9.024	-0.00502547	
9.1254	-0.00634021	
9.22679	-0.00568789	
9.32818	-0.00636458	
9.42958	-0.00607129	
9.53097	-0.00398145	
9.63236	-0.00547789	
9.73376	-0.0052485	
9.83515	-0.00471852	
9.93654	-0.00522018	
