0	0	0	0	
0.101393	-1.32816e-06	-2.65612e-07	-2.66427e-07	
0.202787	-6.44759e-05	-2.40465e-05	-3.43385e-05	
0.30418	0.00174549	0.000105628	0.000284138	
0.405573	0.00264009	0.0014994	2.2135e-05	
0.506966	-0.00217238	0.00264594	0.00129311	
0.60836	-0.00160007	-0.000268101	0.0031849	
0.709753	0.000379456	-0.00137873	0.00219129	
0.811146	-0.000825548	0.000787754	-0.00161993	
0.91254	0.000573636	0.000337202	-0.00294205	
1.01393	0.00124577	-0.00229226	-0.00196507	
1.11533	-0.00768316	-0.00291861	-0.00142461	
1.21672	-0.00726519	-0.00511228	-0.00194442	
1.31811	-0.00143157	-0.00576867	-0.0057866	
1.41951	-0.00168193	-0.0029648	-0.00761948	
1.5209	0.0392393	0.00302037	-0.00495298	
1.62229	-0.0213902	0.0157226	0.00295042	
1.72369	-0.0653927	-0.010083	0.0180066	
1.82508	0.0169666	-0.0381475	0.00816045	
1.92647	0.07951	0.00901067	-0.0276763	
2.02787	0.095912	0.0764242	-0.0352981	
2.12926	-0.0472705	0.0674678	0.0501323	
2.23065	-0.122707	-0.0394349	0.128299	
2.33205	-0.149856	-0.08748	0.0620723	
2.43344	-0.0267735	-0.0635333	-0.111178	
2.53483	0.441231	0.0149055	-0.220438	
2.63623	-0.0450161	0.121541	-0.130002	
2.73762	-0.160169	-0.0569685	0.160231	
2.83901	-0.0837487	-0.139324	0.208563	
2.94041	0.0807218	0.133559	0.0192801	
3.0418	-0.0945001	0.200417	-0.0715601	
3.14319	0.188135	-0.0916105	0.0547711	
3.24459	0.0348392	-0.0967236	0.0308459	
3.34598	-0.176287	0.089649	-0.0450961	
3.44737	-0.171647	-0.0593229	-0.0492534	
3.54877	0.177203	-0.200698	-0.0578555	
3.65016	0.099144	0.0119763	-0.155382	
3.75155	-0.0483059	0.135513	-0.0997855	
3.85295	-0.0435233	-0.0236365	0.101902	
3.95434	-0.0342243	-0.050611	0.203594	
4.05573	-0.124639	0.0783742	0.0980963	
4.15713	0.0908063	0.0762709	-0.0170729	
4.25852	0.0934323	-0.00455579	-0.0612777	
4.35991	0.0998642	-0.0234652	-0.0418193	
4.4613	-0.115033	0.00014336	-0.0161658	
4.5627	-0.156051	-0.0611441	0.0175905	
4.66409	0.112476	-0.0979076	-0.0107167	
4.76548	0.265789	0.0750378	-0.0894258	
4.86688	-0.0692835	0.201425	-0.0399653	
4.96827	-0.284632	-0.0266293	0.190383	
5.06966	-0.0423451	-0.209481	0.19799	
5.17106	0.115879	0.0430335	-0.0652713	
5.27245	0.142327	0.1961	-0.235874	
5.37384	-0.0170646	-0.00523	-0.0620306	
5.47524	-0.0215636	-0.185031	0.135782	
5.57663	-0.19727	-0.0316577	0.0840707	
5.67802	-0.0995896	0.0699941	-0.0734042	
5.77942	0.0705677	-0.0337173	-0.0955599	
5.88081	0.166847	-0.0911755	-0.079307	
5.9822	-0.0913654	0.0206854	-0.0435779	
6.0836	-0.0586038	0.00648686	0.0170417	
6.18499	-0.0093001	-0.0251387	0.0711059	
6.28638	0.0229146	0.0242923	0.0421495	
6.38778	0.0293979	0.0814988	0.0114911	
6.48917	0.0982052	0.0541853	0.0278492	
6.59056	0.017736	0.031795	0.0728072	
6.69196	-0.0254426	0.0147117	0.0724465	
6.79335	-0.011894	0.0095347	0.0291881	
6.89474	0.0262015	0.00338723	-0.0341788	
6.99614	0.000437097	-0.00851987	-0.0535145	
7.09753	-0.0162556	-0.0448115	-0.0454966	
7.19892	-0.0550389	-0.0540062	-0.0278547	
7.30032	-0.0140947	-0.0432749	-0.0389623	
7.40171	-0.0617594	-0.0134782	-0.050225	
7.5031	0.0211044	-0.0246085	-0.0287527	
7.6045	0.00579834	-0.0146071	-0.00686115	
7.70589	-0.0256151	0.0120245	0.0100263	
7.80728	-0.0136372	0.00663119	0.0275451	
7.90868	0.0561199	0.00906318	0.0222195	
8.01007	-0.0159567	0.0437046	0.012771	
8.11146	0.0639067	0.0262992	0.0306397	
8.21286	0.0794293	0.0349316	0.0377906	
8.31425	-0.0257679	0.0684389	0.0491723	
8.41564	-0.0528459	0.0189071	0.0650319	
8.51704	0.0242235	-0.0278209	0.0414685	
8.61843	-0.0342573	-0.000876275	-0.0356798	
8.71982	-0.0263306	-0.0196123	-0.0744043	
8.82122	0.0711208	-0.0711855	-0.068836	
8.92261	0.0397704	-0.016131	-0.0658712	
9.024	-0.182032	0.0212351	-0.0173006	
9.1254	-0.0503041	-0.0879358	0.0483966	
9.22679	-0.00714346	-0.0736798	-0.00393403	
9.32818	0.123087	0.0596324	-0.0868725	
9.42958	0.0271811	0.0829675	-0.0498788	
9.53097	-0.108063	-0.0473514	0.0783429	
9.63236	0.019639	-0.085465	0.0957804	
9.73376	0.104068	0.0889867	-0.0222115	
9.83515	-0.0661084	0.139226	-0.032113	
9.93654	0.074863	-0.0528091	0.0668397	
