0	0	
0.101393	-2.25108e-08	
0.202787	-1.96827e-06	
0.30418	-8.67974e-06	
0.405573	9.11658e-07	
0.506966	1.63269e-05	
0.60836	3.75302e-06	
0.709753	-1.3591e-05	
0.811146	8.22004e-06	
0.91254	3.34938e-06	
1.01393	-2.00492e-06	
1.11533	1.22055e-05	
1.21672	3.93e-06	
1.31811	-1.65735e-05	
1.41951	-4.67758e-05	
1.5209	-5.41376e-05	
1.62229	0.000147818	
1.72369	0.000163066	
1.82508	-0.00026327	
1.92647	-0.000326355	
2.02787	0.000133658	
2.12926	0.000435273	
2.23065	0.000246042	
2.33205	-4.67392e-05	
2.43344	-0.000392072	
2.53483	-0.000744245	
2.63623	0.000534114	
2.73762	0.000220588	
2.83901	-0.00117253	
2.94041	0.000257416	
3.0418	0.00093597	
3.14319	-0.000778443	
3.24459	-0.00127371	
3.34598	0.00040298	
3.44737	-0.000192373	
3.54877	-0.00102551	
3.65016	-0.000626333	
3.75155	-0.000379665	
3.85295	-0.000797224	
3.95434	0.000108017	
4.05573	0.000482739	
4.15713	-0.000373868	
4.25852	-0.000658761	
4.35991	-0.000380705	
4.4613	-0.000399757	
4.5627	-0.00047415	
4.66409	-0.000955466	
4.76548	-0.00081277	
4.86688	0.000569684	
4.96827	0.000691987	
5.06966	-0.000823324	
5.17106	-0.000830318	
5.27245	0.000375023	
5.37384	-0.000288827	
5.47524	-0.000943557	
5.57663	-0.000708803	
5.67802	0.000576233	
5.77942	-0.000482417	
5.88081	-0.000691117	
5.9822	-0.0006128	
6.0836	-0.000177227	
6.18499	-0.000308488	
6.28638	0.000717617	
6.38778	-0.000868748	
6.48917	-0.00116329	
6.59056	-0.000683783	
6.69196	0.00065462	
6.79335	-0.000372402	
6.89474	-7.48874e-05	
6.99614	-0.000444685	
7.09753	-0.000362717	
7.19892	-0.000351468	
7.30032	0.000128465	
7.40171	-0.000295528	
7.5031	-0.000276671	
7.6045	-0.000415477	
7.70589	-0.000111504	
7.80728	-0.000187013	
7.90868	0.000181976	
8.01007	-0.000495353	
8.11146	-0.000711185	
8.21286	-0.00065211	
8.31425	0.000407724	
8.41564	-0.000110052	
8.51704	-0.000397095	
8.61843	-7.41451e-05	
8.71982	-0.00010317	
8.82122	-0.000941531	
8.92261	-0.000249256	
9.024	0.000217934	
9.1254	-0.000846501	
9.22679	-0.000656373	
9.32818	0.000480998	
9.42958	9.40363e-05	
9.53097	-0.00078996	
9.63236	-0.000832174	
9.73376	-0.000175143	
9.83515	-0.000193126	
9.93654	-0.000755549	
